Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/3000/RightGen,0.5972520351457812,0.5853261546665938,0.6118320717496317,1.6396861422359937e-2,4.981818125088466e-3,2.1789133148781392e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/3100/RightGen,0.6492043846248331,0.6279107059990565,0.6704980632506097,2.4759887301778204e-2,2.1309926283707446e-2,2.7320224265224055e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/3200/RightGen,0.6549817375196957,0.6378789451652362,0.6720845298741551,2.082425086470317e-2,7.945161130002655e-3,2.6178752987095842e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/3300/RightGen,0.6727385767076157,0.6583888001659943,0.6940483466246405,2.0270470970727896e-2,5.751202581450343e-3,2.6498472679335507e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/3400/RightGen,0.7047142453954317,0.6696596778344125,0.7250195928942654,3.427807294162421e-2,1.1112254873296479e-2,4.689319137776218e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/3500/RightGen,0.7279615016248803,0.7028436552506416,0.7588880273733594,3.4668380036326316e-2,1.0071297249851341e-2,4.6377849105940616e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/3600/RightGen,0.7753747376453551,0.760809153563514,0.7943295422464871,2.0492414670512903e-2,8.051023607970739e-3,2.75738017910464e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/3700/RightGen,0.8188433230019049,0.7927050137498858,0.839811452502848,2.6313234681842473e-2,1.2161267387640055e-2,3.626255345944985e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/3800/RightGen,0.8267450067307133,0.794303797003522,0.8407189448347101,2.3345403483478053e-2,9.305491094418914e-3,3.214973799968437e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/3900/RightGen,0.8635849034373374,0.8579112638744846,0.8727923713136079,9.585032622071075e-3,9.295376885113862e-4,1.2075173640097695e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/4000/RightGen,0.9247515276662549,0.8989372407504561,0.93921627908306,2.487447690091291e-2,6.2304318356230515e-3,3.3404912497013946e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/4100/RightGen,0.9265952217078848,0.9179054987494055,0.9372756222082899,1.1784624088718379e-2,3.5143876666552387e-3,1.6009990226284864e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/4200/RightGen,1.0058366465212505,0.9578950689374324,1.03414477593833,4.5539279320133866e-2,1.3270933477712389e-2,5.8697051816797775e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/4300/RightGen,1.0324000695007574,1.0186343059999672,1.0401414150014716,1.3607695015845706e-2,6.754386157889995e-3,1.7877871634908973e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/4400/RightGen,1.0690651677503713,1.0148309809992497,1.090558177500649,3.950746978735112e-2,2.4921034998138802e-3,4.963597986007241e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/4500/RightGen,1.1188693113740555,1.0799315593744723,1.1418712502472772,3.7104475133239556e-2,1.0343482997996034e-2,4.8745809379544446e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/4600/RightGen,1.1317800422687772,1.0889544743289055,1.1568047292697277,4.20763150181695e-2,1.444761212405865e-2,5.779203910553962e-2
vsat/VSolve/Empty/Chc/0/VariantSize/0/numPlain/4700/RightGen,1.1890066601031322,1.1630154165627573,1.2082000223308569,2.7037448313426648e-2,1.3595762625300267e-2,3.7647990728783644e-2
