Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Z3/v-->v/V1*V2/Chc/3250/numPlain/27750/Compression/0.48935096465623146/VCore_Total/5633/VCorePlain/2383/VCoreVar/3250/Variants/4,166.14180320475134,163.51313787451363,167.94629066856578,2.5162096142535524,1.1156036538886838,3.191545391921548
Z3/v-->v/V1*V2*V3/Chc/4015/numPlain/27006/Compression/0.24787955124429653/VCore_Total/6030/VCorePlain/2036/VCoreVar/3994/Variants/8,276.5745051604851,274.90362901601475,278.06114383856766,1.7541604206972883,1.3486170467167085,2.0703760957048183
Z3/v-->v/V1*V2*V3*V4/Chc/4212/numPlain/26809/Compression/0.12398746917563344/VCore_Total/6137/VCorePlain/1946/VCoreVar/4191/Variants/16,530.5492081717917,525.6786213287269,535.4197950148566,6.077269637870215,3.058617869035371,7.712609661190781
Z3/p-->v/V1*V2/Chc/3250/numPlain/27750/Compression/0.48935096465623146/VCore_Total/5633/VCorePlain/2383/VCoreVar/3250/Variants/4,339.8452796439815,327.12606946373126,349.7813777013507,13.856629949096702,9.789264664116489,16.671307740437047
Z3/p-->v/V1*V2*V3/Chc/4015/numPlain/27006/Compression/0.24787955124429653/VCore_Total/6030/VCorePlain/2036/VCoreVar/3994/Variants/8,710.7586183116655,699.7308378883172,721.7473262067651,12.691204962498793,10.903182540023495,12.907484925304255
Z3/p-->v/V1*V2*V3*V4/Chc/4212/numPlain/26809/Compression/0.12398746917563344/VCore_Total/6137/VCorePlain/1946/VCoreVar/4191/Variants/16,1401.0362334583285,1391.7099378302228,1408.4940941690197,10.074813867360906,5.200888651985792,13.771813046106976
Z3/p-->p/V1*V2/Chc/3250/numPlain/27750/Compression/0.48935096465623146/VCore_Total/5633/VCorePlain/2383/VCoreVar/3250/Variants/4,318.7793540376879,316.53092177794315,321.8866708940477,3.0368756783006936,0.9263651087530889,4.122857591860092
Z3/p-->p/V1*V2*V3/Chc/4015/numPlain/27006/Compression/0.24787955124429653/VCore_Total/6030/VCorePlain/2036/VCoreVar/3994/Variants/8,656.4111807493415,651.5476917874572,659.2891024631487,4.843997602488353,1.8471457109679674,6.646275504692919
Z3/p-->p/V1*V2*V3*V4/Chc/4212/numPlain/26809/Compression/0.12398746917563344/VCore_Total/6137/VCorePlain/1946/VCoreVar/4191/Variants/16,1395.3075552690036,1361.3537973784842,1460.4770648664755,64.34430039476433,1.647694607500199,76.76515042486308
Z3/v-->p/V1*V2/Chc/3250/numPlain/27750/Compression/0.48935096465623146/VCore_Total/5633/VCorePlain/2383/VCoreVar/3250/Variants/4,245.95157570461743,241.01235735439695,254.1284270909382,7.910033660290957,1.769780277973041,10.463597817925956
Z3/v-->p/V1*V2*V3/Chc/4015/numPlain/27006/Compression/0.24787955124429653/VCore_Total/6030/VCorePlain/2036/VCoreVar/3994/Variants/8,541.398759524726,506.16799948370317,604.678564042532,60.955259224128156,1.7022925074822055,73.92037059898553
Z3/v-->p/V1*V2*V3*V4/Chc/4212/numPlain/26809/Compression/0.12398746917563344/VCore_Total/6137/VCorePlain/1946/VCoreVar/4191/Variants/16,1194.8264980437427,1101.0153894502437,1256.0599358878098,91.06570400227878,22.05921979456356,119.35334749614964
