name,iters,time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds
Z3/v-->v/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,106.932311837,256016089372,77.225945086,59.785896,17.440099,4606660,668578,0,1699954,22484,,,,,,,
Z3/v-->v/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,124.681844435,298511782646,90.279165169,69.780247,20.498977,4606660,716901,0,1991602,22293,,,,,,,
Z3/v-->v/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,144.268671134,345406271276,105.314737694,81.533622,23.78117,4606660,881727,0,2279988,23294,,,,,,,
Z3/v-->v/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,155.413625683,372089402736,114.458262719,87.785672,26.672676,4606660,1586682,0,2572989,20591,,,,,,,
Z3/v-->v/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,181.674639096,434963188420,134.673069168,101.919794,32.753401,4606660,3021714,0,2843339,31475,,,,,,,
Z3/v-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,17.554229689,42028185842,12.222257371,9.476635,2.745683,4606660,72318,0,264087,5094,,,,,,,
Z3/v-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,36.521442892,87439222064,25.141771267,19.440475,5.701349,4606660,359110,0,529920,9506,,,,,,,
Z3/v-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,53.290389226,127587290426,37.887061859,29.005396,8.881742,4606660,582572,0,798406,12286,,,,,,,
Z3/v-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,70.507920541,168809271136,50.418005764,38.975885,11.442182,4606660,666736,0,1068763,13662,,,,,,,
Z3/v-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,81.93603837,196170288174,60.831578727,44.942145,15.889479,4606660,2518949,0,1368775,480,,,,,,,
Z3/v-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,110.786619783,265244036994,81.18332714,61.588254,19.595139,4606660,2766020,0,1600364,24427,,,,,,,
Z3/v-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,120.148745354,287658693156,87.822766074,67.830865,19.991954,4606660,1242303,0,1877836,21614,,,,,,,
Z3/v-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,138.924224761,332610712392,101.536088449,79.534081,22.002067,4606660,825471,0,2131775,31473,,,,,,,
Z3/v-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,144.8846119,346880960692,106.706619271,82.09364,24.613029,4606660,892392,0,2441590,11953,,,,,,,
Z3/v-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,175.184699944,419425042096,126.42273158,98.433055,27.989727,4606660,1362761,0,2680684,31771,,,,,,,
