Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Z3/v-->v/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.9887392918829365,0.9404163572138888,1.0390917326114286,7.93839664226955e-2,5.474110268990906e-2,0.11772257167079553
Z3/v-->v/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.9778343623032937,0.9284292977662698,1.0405949058216666,8.493425603256358e-2,6.0347480857036236e-2,0.11977092860314725
Z3/v-->v/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.6565850177302381,0.6185781185502381,0.6990542629816667,6.75462125510024e-2,5.282137213559087e-2,8.629131329702489e-2
Z3/v-->v/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.7277486181465476,0.669697918589881,0.8104272554632143,0.12055151861032949,7.627863855759327e-2,0.17121156377855593
Z3/v-->v/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.9478517348300795,0.9078046991822223,1.0006916144874602,7.832534439395407e-2,5.944097437838491e-2,9.82331812888935e-2
Z3/v-->v/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.9680354192022221,0.919412228788889,1.035460523601111,9.893771648978786e-2,7.027924506627407e-2,0.13149411259996152
Z3/v-->v/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.815602852340238,0.7668664343304762,0.8574139670319048,8.343659811760114e-2,6.155230330507221e-2,0.11690622131983934
Z3/v-->v/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.8421205352017461,0.7688703886295238,0.9101264596755556,0.1156351681669576,7.566115912962454e-2,0.15854428484369026
Z3/v-->v/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.6962736081401587,0.6597407223101588,0.75357265434,7.440493010579347e-2,4.7936874306437935e-2,0.10582984626965289
Z3/v-->v/V10/Chc/0/numPlain/5152/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.6619440309350397,0.6214258951014285,0.7071100682167857,7.433222951076826e-2,5.70166050294084e-2,9.395445104315964e-2
Z3/p-->v/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.4872185793790079,0.4517267767172222,0.550879320372738,8.165238072373424e-2,4.527805589052945e-2,0.12620032672505055
Z3/p-->v/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.6049418543294048,0.5751251251179762,0.6668469029635714,7.508071151891714e-2,3.600120404783692e-2,0.12702385465853266
Z3/p-->v/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.2700594584836111,0.25344266828083334,0.28835968044916666,3.0937003596076682e-2,2.4822878959733546e-2,4.0025598973840754e-2
Z3/p-->v/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.29235850123087304,0.27588801180309525,0.32311722565587303,3.782356954793736e-2,1.826712020844668e-2,5.924510866147511e-2
Z3/p-->v/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.65874610691,0.5876595574733334,0.7378220212200001,0.1283210227671191,8.861755260304864e-2,0.17540852473784754
Z3/p-->v/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.5890200093020634,0.5646832887366666,0.6199358368498412,4.488885878226338e-2,3.2551190913469856e-2,6.37651910822961e-2
Z3/p-->v/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.3659875151448809,0.3508172378008333,0.3844827387414286,2.8806434089543552e-2,1.8279726465657127e-2,4.470370870780574e-2
Z3/p-->v/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.40585580666325394,0.3864629908838095,0.42505540499944444,3.3519899654703963e-2,2.3644089348994164e-2,5.002940875420183e-2
Z3/p-->v/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.32191902283841267,0.29459107982904764,0.3447439463055556,4.384552168593296e-2,3.2954825682242374e-2,6.016942432232374e-2
Z3/p-->v/V10/Chc/0/numPlain/5152/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.27852513220650793,0.26239630902984123,0.2961216723757937,2.934422840398082e-2,2.0247254405327302e-2,4.2238628006196224e-2
Z3/p-->p/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.4986998728300397,0.4685164526706349,0.5372258463492063,5.845833234075503e-2,4.694429373899062e-2,7.461769044799794e-2
Z3/p-->p/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.6392351385880556,0.6045374259833334,0.6722756544472223,5.599035677701415e-2,4.354218845164148e-2,7.270711052986162e-2
Z3/p-->p/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.2670100197496429,0.25413558770166667,0.297699745475,3.0122567052153642e-2,1.4642740290993229e-2,4.675784173126834e-2
Z3/p-->p/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.286066139849127,0.27349283751357145,0.30429927191968253,2.583979101659105e-2,1.6279985898947257e-2,3.384642790035535e-2
Z3/p-->p/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.6139743917332143,0.5766703637613095,0.6758469519116667,8.070752227870032e-2,5.3348072145843264e-2,0.12257634059347429
Z3/p-->p/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.6320470375285715,0.5898548391035715,0.703671749475,9.222136609458984e-2,5.879097653338239e-2,0.14195944812288946
Z3/p-->p/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.3545649198486508,0.3330203418178571,0.380301718406746,3.840227983836374e-2,2.7362116475862428e-2,5.3290145233707405e-2
Z3/p-->p/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.37669107421892856,0.35653091197916664,0.3963114385564286,3.314684853377252e-2,2.6862845034061666e-2,4.4944653765657414e-2
Z3/p-->p/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.3105788954486111,0.2936633733083333,0.32564690477222225,2.730439640229894e-2,2.0895596629449082e-2,3.469395613235941e-2
Z3/p-->p/V10/Chc/0/numPlain/5152/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.2681604956,0.25373435345,0.278470892255,2.1821943464120645e-2,1.5543204864282914e-2,2.78310010240416e-2
Z3/v-->p/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.47431862530960317,0.45395276076,0.494477394875238,3.434541068754278e-2,2.415458501010762e-2,4.9857903621002835e-2
Z3/v-->p/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.593945086539881,0.5662933549333333,0.6151451209855953,3.971493674241515e-2,2.8597325367915354e-2,5.691112108853917e-2
Z3/v-->p/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.2846364768729365,0.2731127951040476,0.297111348565,2.007715776790648e-2,1.509858723621428e-2,2.752190632337375e-2
Z3/v-->p/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.29151464431305557,0.2777799103997222,0.30480577953055554,2.388013340045897e-2,1.736928978668379e-2,3.165312179177968e-2
Z3/v-->p/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.6302706637795238,0.59395644099,0.6781166229357143,7.070157584765815e-2,4.442200674646494e-2,9.439936706184299e-2
Z3/v-->p/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.6345985442967856,0.5910433670491667,0.6882771361509523,7.784348801213041e-2,4.888868953778688e-2,0.12406302753346411
Z3/v-->p/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.3617263397615873,0.3472139668549207,0.372401937140873,2.1397596059067325e-2,1.6379062956509007e-2,2.9935369301434433e-2
Z3/v-->p/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.3961868865234127,0.3719924927111111,0.41773020079285716,4.067012483311888e-2,2.9877688746168748e-2,5.566428864130441e-2
Z3/v-->p/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.3350829872930555,0.31489836495833334,0.35327050115444447,3.351234189150747e-2,2.2850126878361358e-2,4.651180930626996e-2
Z3/v-->p/V10/Chc/0/numPlain/5152/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.29518823331436506,0.26931513871579366,0.3285234573438889,5.147217152058915e-2,3.711961681526749e-2,7.259878455056867e-2
