Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Z3/v-->v/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.42638142758854275,0.40668797882002156,0.4418176795152249,1.914450318652234e-2,1.0755570581144042e-2,2.3229033679972134e-2
Z3/v-->v/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.48913061222871573,0.48199015578817733,0.4931525261041922,6.896529454419928e-3,1.8067426208290271e-3,9.288212234655294e-3
Z3/v-->v/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.34409791556148167,0.3378566634346498,0.3513657954948333,8.871200643328083e-3,2.5163271709183702e-3,1.1897227211108474e-2
Z3/v-->v/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.3400784121937856,0.33323308343824465,0.3493075572550879,9.20196846245937e-3,2.9761958563023667e-3,1.2417018546587914e-2
Z3/v-->v/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.4980562551111992,0.4797370250453241,0.5053278060174005,1.2668119420851913e-2,3.076562594894028e-3,1.679292749248535e-2
Z3/v-->v/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.4914449659481761,0.4787975703802658,0.5040923615160864,1.564984513980896e-2,8.979248732505822e-3,2.02286602102169e-2
Z3/v-->v/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.3805134499319441,0.37558357759068406,0.38613384441123344,6.559388102024172e-3,2.4064214958343655e-3,8.60635629638048e-3
Z3/v-->v/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.3771716752222953,0.36541758124076296,0.3889257692038276,1.3691140508612434e-2,1.066530337993754e-2,1.4858955711262795e-2
Z3/v-->v/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.36076431387482444,0.35606630699476227,0.3625496800013934,3.3293229458445186e-3,8.03887378424406e-5,4.123126455106579e-3
Z3/v-->v/V10/Chc/0/numPlain/5152/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.3469182625364435,0.34324909425049555,0.35025035723811015,4.192852026537465e-3,1.9260912667959929e-3,5.348819906556575e-3
