Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Z3/p-->p/V5*V6/Chc/1349/numPlain/3224/Compression/0.4665144596651446/VCore_Total/2812/VCorePlain/1580/VCoreVar/1232/Variants/4,0.6495763078953587,0.6446548201251971,0.6544977956655202,6.422563032338227e-3,3.51423678624197e-3,8.618874187642341e-3
Z3/p-->p/V6*V7/Chc/1089/numPlain/3603/Compression/0.44600223651104276/VCore_Total/2925/VCorePlain/2072/VCoreVar/853/Variants/4,0.5128837325621589,0.5085941125012141,0.5162547701233962,4.76797423337596e-3,2.121375413916143e-3,6.585954752612302e-3
Z3/p-->p/V7*V8/Chc/806/numPlain/3734/Compression/0.40540540540540543/VCore_Total/3182/VCorePlain/2460/VCoreVar/722/Variants/4,0.4044776506038943,0.3884532335619042,0.41835637833355577,1.6446194789795893e-2,1.2048659014926594e-2,1.933243601822466e-2
Z3/p-->p/V8*V9/Chc/504/numPlain/4027/Compression/0.39012297859978695/VCore_Total/3207/VCorePlain/2778/VCoreVar/429/Variants/4,0.36765347904209494,0.3551662917502654,0.38535381066715974,1.674459636139592e-2,7.122274973880849e-5,2.0479702930687734e-2
Z3/p-->p/V9*V10/Chc/176/numPlain/4302/Compression/0.33403545359749737/VCore_Total/3156/VCorePlain/3002/VCoreVar/154/Variants/4,0.3039675147600914,0.2932391366203956,0.33395427135925276,2.2308285861580526e-2,2.3130325170853117e-4,2.9132892613050763e-2
Z3/v-->p/V1*V2/Chc/1322/numPlain/3143/Compression/0.43001393608958216/VCore_Total/2309/VCorePlain/996/VCoreVar/1313/Variants/4,0.588636396686752,0.5794702860002872,0.5922794513114695,6.3959897102080256e-3,1.2137746248299663e-3,8.41327427301259e-3
Z3/v-->p/V2*V3/Chc/842/numPlain/3639/Compression/0.4203214779256673/VCore_Total/2324/VCorePlain/1507/VCoreVar/817/Variants/4,0.49358170899965137,0.4637211395001941,0.5039715931244851,1.9981356992737738e-2,6.628212031357175e-4,2.3994409585287185e-2
Z3/v-->p/V3*V4/Chc/156/numPlain/4305/Compression/0.3509300942835301/VCore_Total/2312/VCorePlain/2161/VCoreVar/151/Variants/4,0.2848641880268163,0.28301728246709296,0.2881022875068205,2.941718628783755e-3,1.3068085082791365e-3,3.919162376183556e-3
Z3/v-->p/V4*V5/Chc/759/numPlain/3773/Compression/0.4302100275793791/VCore_Total/2380/VCorePlain/1697/VCoreVar/683/Variants/4,0.486732013541238,0.4709744039992074,0.4938744952914173,1.185255807374078e-2,4.907086666814081e-3,1.6494855044592e-2
Z3/v-->p/V5*V6/Chc/1349/numPlain/3224/Compression/0.4665144596651446/VCore_Total/2812/VCorePlain/1580/VCoreVar/1232/Variants/4,0.6641536919167569,0.6565107225001157,0.6781598233751538,1.3618091266149468e-2,9.221155609343071e-4,1.765068180042348e-2
Z3/v-->p/V6*V7/Chc/1089/numPlain/3603/Compression/0.44600223651104276/VCore_Total/2925/VCorePlain/2072/VCoreVar/853/Variants/4,0.5258441527290264,0.5164022976246088,0.5431704042493948,1.7270077039108607e-2,1.3856503751412674e-3,2.1139435165416092e-2
Z3/v-->p/V7*V8/Chc/806/numPlain/3734/Compression/0.40540540540540543/VCore_Total/3182/VCorePlain/2460/VCoreVar/722/Variants/4,0.4137803687703278,0.39773253139621073,0.43233624724871333,1.848546229924112e-2,8.443668348648063e-3,2.5648317043415778e-2
Z3/v-->p/V8*V9/Chc/504/numPlain/4027/Compression/0.39012297859978695/VCore_Total/3207/VCorePlain/2778/VCoreVar/429/Variants/4,0.3606944041866882,0.3492363182494955,0.38113920706064164,1.984579341472318e-2,1.5417609220971379e-3,2.491955507884706e-2
Z3/v-->p/V9*V10/Chc/176/numPlain/4302/Compression/0.33403545359749737/VCore_Total/3156/VCorePlain/3002/VCoreVar/154/Variants/4,0.2924226695237303,0.2886614318133797,0.3000761542018154,6.734243911615119e-3,1.8746303322011697e-3,9.664867966696328e-3
