Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Z3/v-->v/V1*V2/Chc/3251/numPlain/27749/Compression/0.2446756993705068/VCore_Total/6138/VCorePlain/2887/VCoreVar/3251/Variants/8,278.32198504118907,271.65821455312346,285.95426679445274,8.886143123141997,3.645373468914702,11.743945271495518
Z3/v-->v/V1*V2*V3/Chc/4016/numPlain/27005/Compression/0.12393988176234731/VCore_Total/6138/VCorePlain/2143/VCoreVar/3995/Variants/16,489.560190597811,483.6062138095731,497.7310536429868,8.757619453551467,3.781742237777797,12.034809524673946
Z3/v-->v/V1*V2*V3*V4/Chc/4213/numPlain/26808/Compression/6.1993785954331165e-2/VCore_Total/6138/VCorePlain/1946/VCoreVar/4192/Variants/32,972.2849838459709,967.2610099510446,980.0994922562968,7.712742411445733,2.7569247972375592,10.615128342393147
Z3/p-->v/V1*V2/Chc/3251/numPlain/27749/Compression/0.2446756993705068/VCore_Total/6138/VCorePlain/2887/VCoreVar/3251/Variants/8,689.5731508329822,674.8314590544906,697.482859101845,10.802376854346562,0.20004246215663812,13.277834377018602
Z3/p-->v/V1*V2*V3/Chc/4016/numPlain/27005/Compression/0.12393988176234731/VCore_Total/6138/VCorePlain/2143/VCoreVar/3995/Variants/16,1398.0201656467107,1386.0055892985838,1405.103333449224,11.862429665556121,4.303518513799645,16.357875349985477
Z3/p-->v/V1*V2*V3*V4/Chc/4213/numPlain/26808/Compression/6.1993785954331165e-2/VCore_Total/6138/VCorePlain/1946/VCoreVar/4192/Variants/32,2878.4037636430876,2872.7360735345283,2881.8796935978753,5.743438394136495,2.5683396020322107,8.027316380323887
Z3/p-->p/V1*V2/Chc/3251/numPlain/27749/Compression/0.2446756993705068/VCore_Total/6138/VCorePlain/2887/VCoreVar/3251/Variants/8,660.8665550836498,656.7230340493261,666.7717235661694,5.5934774313965,0.4234909829101525,7.063203858968158
Z3/p-->p/V1*V2*V3/Chc/4016/numPlain/27005/Compression/0.12393988176234731/VCore_Total/6138/VCorePlain/2143/VCoreVar/3995/Variants/16,1357.8161606904275,1355.9172347376395,1358.9716778459067,1.9178646740202916,0.824216716340743,2.668552563076527
Z3/p-->p/V1*V2*V3*V4/Chc/4213/numPlain/26808/Compression/6.1993785954331165e-2/VCore_Total/6138/VCorePlain/1946/VCoreVar/4192/Variants/32,2849.641562461106,2843.2170745865633,2856.1411294734958,8.179631413575198,3.716516493470408,10.718643460971608
Z3/v-->p/V1*V2/Chc/3251/numPlain/27749/Compression/0.2446756993705068/VCore_Total/6138/VCorePlain/2887/VCoreVar/3251/Variants/8,492.6525694731099,489.1031022319512,496.7408041607123,4.632223505834878,1.6068131937645376,6.34175540873616
Z3/v-->p/V1*V2*V3/Chc/4016/numPlain/27005/Compression/0.12393988176234731/VCore_Total/6138/VCorePlain/2143/VCoreVar/3995/Variants/16,1004.3573422738991,1002.5039481815766,1005.6245077890926,1.98797578515178,1.1724571542581543,2.808944710794709
Z3/v-->p/V1*V2*V3*V4/Chc/4213/numPlain/26808/Compression/6.1993785954331165e-2/VCore_Total/6138/VCorePlain/1946/VCoreVar/4192/Variants/32,2130.0906610826983,2117.0806737972016,2137.6518001116638,12.835480922758379,4.495185675025759,17.461702615013927
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Z3/v-->v/V1*V2/Chc/3251/numPlain/27749/Compression/0.2446756993705068/VCore_Total/6138/VCorePlain/2887/VCoreVar/3251/Variants/8,247.37501324463906,237.19962513117935,266.1537170687225,18.311125750934252,1.1412506458970455,22.288870365708927
Z3/v-->v/V1*V2*V3/Chc/4016/numPlain/27005/Compression/0.12393988176234731/VCore_Total/6138/VCorePlain/2143/VCoreVar/3995/Variants/16,424.6145602411804,422.74332053464605,427.8356815770773,3.0895131329286607,0.16074627841589972,3.81223744785969
