name__,runNum__,scale__,time__
Shared/BForce,1,10,2.761553e-3
name__,runNum__,scale__,time__
Shared/VSolve,1,10,1.599618e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,1,10,1.874374e-3
name__,runNum__,scale__,time__
Shared/BForce,2,10,3.699681e-3
name__,runNum__,scale__,time__
Shared/VSolve,2,10,2.246201e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,2,10,3.659189e-3
name__,runNum__,scale__,time__
Shared/BForce,3,10,1.463448e-3
name__,runNum__,scale__,time__
Shared/VSolve,3,10,1.506651e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,3,10,1.443106e-3
name__,runNum__,scale__,time__
Shared/BForce,4,10,5.8435e-3
name__,runNum__,scale__,time__
Shared/VSolve,4,10,3.828132e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,4,10,4.383135e-3
name__,runNum__,scale__,time__
Shared/BForce,5,10,8.997468e-3
name__,runNum__,scale__,time__
Shared/VSolve,5,10,5.74684e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,5,10,4.745417e-3
name__,runNum__,scale__,time__
Shared/BForce,6,10,3.588708e-3
name__,runNum__,scale__,time__
Shared/VSolve,6,10,4.130918e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,6,10,3.654143e-3
name__,runNum__,scale__,time__
Shared/BForce,7,10,6.866765e-3
name__,runNum__,scale__,time__
Shared/VSolve,7,10,4.326305e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,7,10,4.283421e-3
name__,runNum__,scale__,time__
Shared/BForce,8,10,5.166301e-3
name__,runNum__,scale__,time__
Shared/VSolve,8,10,3.248638e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,8,10,2.8805e-3
name__,runNum__,scale__,time__
Shared/BForce,9,10,2.345842e-3
name__,runNum__,scale__,time__
Shared/VSolve,9,10,1.408699e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,9,10,1.566521e-3
name__,runNum__,scale__,time__
Shared/BForce,10,10,1.044511e-2
name__,runNum__,scale__,time__
Shared/VSolve,10,10,4.894471e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,10,10,4.686534e-3
name__,runNum__,scale__,time__
Shared/BForce,11,10,9.9203291e-2
name__,runNum__,scale__,time__
Shared/VSolve,11,10,8.878188e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,11,10,6.409864e-3
name__,runNum__,scale__,time__
Shared/BForce,12,10,3.046596e-3
name__,runNum__,scale__,time__
Shared/VSolve,12,10,2.424284e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,12,10,2.184636e-3
name__,runNum__,scale__,time__
Shared/BForce,13,10,2.569481e-3
name__,runNum__,scale__,time__
Shared/VSolve,13,10,2.000596e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,13,10,2.413304e-3
name__,runNum__,scale__,time__
Shared/BForce,14,10,4.065157e-3
name__,runNum__,scale__,time__
Shared/VSolve,14,10,2.43631e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,14,10,2.37017e-3
name__,runNum__,scale__,time__
Shared/BForce,15,10,1.402005e-3
name__,runNum__,scale__,time__
Shared/VSolve,15,10,1.30286e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,15,10,1.472528e-3
name__,runNum__,scale__,time__
Shared/BForce,16,10,1.844436e-2
name__,runNum__,scale__,time__
Shared/VSolve,16,10,6.101889e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,16,10,4.366984e-3
name__,runNum__,scale__,time__
Shared/BForce,17,10,1.628723e-3
name__,runNum__,scale__,time__
Shared/VSolve,17,10,1.602135e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,17,10,1.692396e-3
name__,runNum__,scale__,time__
Shared/BForce,18,10,1.499457e-3
name__,runNum__,scale__,time__
Shared/VSolve,18,10,1.232496e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,18,10,1.394747e-3
name__,runNum__,scale__,time__
Shared/BForce,19,10,1.478741e-3
name__,runNum__,scale__,time__
Shared/VSolve,19,10,1.289806e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,19,10,1.384403e-3
name__,runNum__,scale__,time__
Shared/BForce,20,10,9.400086e-3
name__,runNum__,scale__,time__
Shared/VSolve,20,10,5.350147e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,20,10,4.479311e-3
name__,runNum__,scale__,time__
Shared/BForce,21,10,1.2889853e-2
name__,runNum__,scale__,time__
Shared/VSolve,21,10,5.278697e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,21,10,3.645733e-3
name__,runNum__,scale__,time__
Shared/BForce,22,10,2.397978e-3
name__,runNum__,scale__,time__
Shared/VSolve,22,10,1.780405e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,22,10,2.331672e-3
name__,runNum__,scale__,time__
Shared/BForce,23,10,2.652366e-3
name__,runNum__,scale__,time__
Shared/VSolve,23,10,2.597456e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,23,10,2.649547e-3
name__,runNum__,scale__,time__
Shared/BForce,24,10,1.790508e-3
name__,runNum__,scale__,time__
Shared/VSolve,24,10,1.566008e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,24,10,2.08548e-3
name__,runNum__,scale__,time__
Shared/BForce,25,10,7.988424e-3
name__,runNum__,scale__,time__
Shared/VSolve,25,10,4.809406e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,25,10,3.569446e-3
name__,runNum__,scale__,time__
Shared/BForce,26,10,5.879137e-3
name__,runNum__,scale__,time__
Shared/VSolve,26,10,3.568098e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,26,10,3.366955e-3
name__,runNum__,scale__,time__
Shared/BForce,27,10,3.232507e-3
name__,runNum__,scale__,time__
Shared/VSolve,27,10,3.304588e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,27,10,3.213576e-3
name__,runNum__,scale__,time__
Shared/BForce,28,10,9.811238e-3
name__,runNum__,scale__,time__
Shared/VSolve,28,10,4.653296e-3
name__,runNum__,scale__,time__
