name__,runNum__,scale__,time__
Shared/VSolve,1,10,3.487475e-3
name__,runNum__,scale__,time__
Unique/VSolve,1,10,3.977697e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,1,10,2.317419e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,1,10,3.045921e-3
name__,runNum__,scale__,time__
Shared/VSolve,2,10,4.65074e-3
name__,runNum__,scale__,time__
Unique/VSolve,2,10,9.867722e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,2,10,3.809985e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,2,10,5.069022e-3
name__,runNum__,scale__,time__
Shared/VSolve,3,10,1.358718e-3
name__,runNum__,scale__,time__
Unique/VSolve,3,10,3.788175e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,3,10,1.374732e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,3,10,4.578378e-3
name__,runNum__,scale__,time__
Shared/VSolve,4,10,1.340554e-3
name__,runNum__,scale__,time__
Unique/VSolve,4,10,1.348792e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,4,10,1.55889e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,4,10,1.449447e-3
name__,runNum__,scale__,time__
Shared/VSolve,5,10,6.909701e-3
name__,runNum__,scale__,time__
Unique/VSolve,5,10,1.6200185e-2
name__,runNum__,scale__,time__
Shared/ChcDecomp,5,10,5.63549e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,5,10,6.682232e-3
name__,runNum__,scale__,time__
Shared/VSolve,6,10,1.397627e-3
name__,runNum__,scale__,time__
Unique/VSolve,6,10,1.992904e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,6,10,1.40242e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,6,10,2.554555e-3
name__,runNum__,scale__,time__
Shared/VSolve,7,10,5.633273e-3
name__,runNum__,scale__,time__
Unique/VSolve,7,10,8.404092e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,7,10,4.817074e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,7,10,5.340942e-3
name__,runNum__,scale__,time__
Shared/VSolve,8,10,3.779731e-3
name__,runNum__,scale__,time__
Unique/VSolve,8,10,5.417058e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,8,10,3.514465e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,8,10,4.268862e-3
name__,runNum__,scale__,time__
Shared/VSolve,9,10,1.613119e-3
name__,runNum__,scale__,time__
Unique/VSolve,9,10,9.067545e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,9,10,1.628814e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,9,10,4.774895e-3
name__,runNum__,scale__,time__
Shared/VSolve,10,10,3.653297e-3
name__,runNum__,scale__,time__
Unique/VSolve,10,10,6.47571e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,10,10,2.884826e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,10,10,4.023457e-3
name__,runNum__,scale__,time__
Shared/VSolve,11,10,3.541978e-3
name__,runNum__,scale__,time__
Unique/VSolve,11,10,3.492346e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,11,10,4.114796e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,11,10,3.254994e-3
name__,runNum__,scale__,time__
Shared/VSolve,12,10,4.055797e-3
name__,runNum__,scale__,time__
Unique/VSolve,12,10,1.5122008e-2
name__,runNum__,scale__,time__
Shared/ChcDecomp,12,10,4.044342e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,12,10,7.341213e-3
name__,runNum__,scale__,time__
Shared/VSolve,13,10,7.563864e-3
name__,runNum__,scale__,time__
Unique/VSolve,13,10,1.653276e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,13,10,5.187795e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,13,10,1.512031e-3
name__,runNum__,scale__,time__
Shared/VSolve,14,10,6.586103e-3
name__,runNum__,scale__,time__
Unique/VSolve,14,10,3.555442e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,14,10,5.666763e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,14,10,4.052775e-3
name__,runNum__,scale__,time__
Shared/VSolve,15,10,1.451999e-3
name__,runNum__,scale__,time__
Unique/VSolve,15,10,1.1909506e-2
name__,runNum__,scale__,time__
Shared/ChcDecomp,15,10,1.578796e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,15,10,6.519263e-3
name__,runNum__,scale__,time__
Shared/VSolve,16,10,3.121188e-3
name__,runNum__,scale__,time__
Unique/VSolve,16,10,2.662053e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,16,10,2.995732e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,16,10,3.551967e-3
name__,runNum__,scale__,time__
Shared/VSolve,17,10,6.665135e-3
name__,runNum__,scale__,time__
Unique/VSolve,17,10,1.620563e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,17,10,4.529797e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,17,10,1.500972e-3
name__,runNum__,scale__,time__
Shared/VSolve,18,10,4.189761e-3
name__,runNum__,scale__,time__
Unique/VSolve,18,10,4.394824e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,18,10,3.569529e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,18,10,3.510556e-3
name__,runNum__,scale__,time__
Shared/VSolve,19,10,3.672954e-3
name__,runNum__,scale__,time__
Unique/VSolve,19,10,5.413305e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,19,10,2.831942e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,19,10,4.054924e-3
name__,runNum__,scale__,time__
Shared/VSolve,20,10,3.489992e-3
name__,runNum__,scale__,time__
Unique/VSolve,20,10,8.741536e-3
name__,runNum__,scale__,time__
Shared/ChcDecomp,20,10,3.225493e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,20,10,4.709724e-3
name__,runNum__,scale__,time__
Shared/VSolve,21,10,3.413596e-3
name__,runNum__,scale__,time__
Unique/VSolve,21,10,1.4023839e-2
name__,runNum__,scale__,time__
Shared/ChcDecomp,21,10,2.879464e-3
name__,runNum__,scale__,time__
Unique/ChcDecomp,21,10,6.14584e-3
name__,runNum__,scale__,time__
Shared/VSolve,22,10,5.446275e-3
name__,runNum__,scale__,time__
Unique/VSolve,22,10,8.799539e-3
name__,runNum__,scale__,time__
