Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB,DataSet,Algorithm,Config,ChcCount,PlainCount,CompressionRatio,VCoreSize,VCorePlain,VCoreVar,Variants
Z3/p-->p/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.7147279441736111,0.6758988221152779,0.7544162314958334,0.0659243234616904,0.04619947884955963,0.08803897068412618,Z3,p-->p,V2,0,9953,0,1,1,0,1
Z3/p-->p/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.2576075531036508,0.24538128686396826,0.2703619667538889,0.021566084127544974,0.01664093325196009,0.028742212974110254,Z3,p-->p,V3,0,5070,0,1,1,0,1
Z3/p-->p/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.2636573720315873,0.2558630360671429,0.27738176809380954,0.018210185621751834,0.010861782700065029,0.029935287652645876,Z3,p-->p,V4,0,5398,0,1,1,0,1
Z3/p-->p/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.64007571452,0.6048557515166667,0.6779446296,0.06259418767083956,0.050245870805054445,0.07750457353587903,Z3,p-->p,V5,0,9525,0,1,1,0,1
Z3/p-->p/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.6007356101389286,0.5655371998016666,0.6319057751397619,0.05387651915709937,0.040233063452195385,0.0711511478865221,Z3,p-->p,V6,0,9418,0,1,1,0,1
Z3/p-->p/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.33870897807920636,0.3257625062178572,0.35880277331055555,0.027090153864730203,0.010763160328129726,0.03572446479925465,Z3,p-->p,V7,0,5872,0,1,1,0,1
Z3/p-->p/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.41074184695297616,0.3785299523009524,0.4424584623234524,0.0543466021912576,0.03659210484516406,0.07586075125082462,Z3,p-->p,V8,0,5983,0,1,1,0,1
Z3/p-->p/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.34587882702452377,0.32116823922285714,0.3802574844295238,0.050542359244227564,0.03426801602481238,0.0667576208567697,Z3,p-->p,V9,0,5589,0,1,1,0,1
Z3/p-->p/V10/Chc/0/numPlain/5152/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.27288676120734123,0.25955232267690476,0.29697069384484126,0.031352329620311016,0.016424406264859095,0.04882884315575934,Z3,p-->p,V10,0,5152,0,1,1,0,1
Z3/v-->p/V1/Chc/0/numPlain/7803/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.5406662386075397,0.5137356440116667,0.5716918603106349,0.04952048013594324,0.03701943232497011,0.07010466363635656,Z3,v-->p,V1,0,7803,0,1,1,0,1
Z3/v-->p/V2/Chc/0/numPlain/9953/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.6290750324327778,0.5909753189744444,0.6609518029438888,0.06103774880539026,0.04112506346593841,0.08903261909733559,Z3,v-->p,V2,0,9953,0,1,1,0,1
Z3/v-->p/V3/Chc/0/numPlain/5070/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.26457881840218256,0.25147993946214287,0.29084110988,0.030148543586089826,0.015122888204145429,0.0412956035860728,Z3,v-->p,V3,0,5070,0,1,1,0,1
Z3/v-->p/V4/Chc/0/numPlain/5398/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.2848885121311111,0.2665484415477778,0.3148718198977778,0.038630758526559006,0.024499536045327168,0.054394381476476315,Z3,v-->p,V4,0,5398,0,1,1,0,1
Z3/v-->p/V5/Chc/0/numPlain/9525/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.5851468726625397,0.5570022280211111,0.6137519413640475,0.04794326990158032,0.02904336982873809,0.06847438414060464,Z3,v-->p,V5,0,9525,0,1,1,0,1
Z3/v-->p/V6/Chc/0/numPlain/9418/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.5520257715009127,0.5314911293319048,0.5939838483988888,0.04600008501925601,0.025352926306921174,0.07300274479059346,Z3,v-->p,V6,0,9418,0,1,1,0,1
Z3/v-->p/V7/Chc/0/numPlain/5872/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.374977895318254,0.3566654696666666,0.401941692125,0.03778379441053678,0.023961632826879565,0.06597335166107872,Z3,v-->p,V7,0,5872,0,1,1,0,1
Z3/v-->p/V8/Chc/0/numPlain/5983/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.38076403291531746,0.3588784792144445,0.40857261798666666,0.043035474796027276,0.026727952513166883,0.05804125606767605,Z3,v-->p,V8,0,5983,0,1,1,0,1
Z3/v-->p/V9/Chc/0/numPlain/5589/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.30959296605353176,0.2914065675870635,0.33564925389083333,0.0367362134268872,0.020216133478404008,0.05754208142756972,Z3,v-->p,V9,0,5589,0,1,1,0,1
Z3/v-->p/V10/Chc/0/numPlain/5152/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,0.2534083166317064,0.24519976870166665,0.26429429198285714,0.016246518500601118,0.008916856349567516,0.02801809378227631,Z3,v-->p,V10,0,5152,0,1,1,0,1
