name__,runNum__,scale__,time__
Unique/VSolve,20,20,1.5302842e-2
name__,runNum__,scale__,time__
Shared/VSolve,20,20,4.658473e-3
name__,runNum__,scale__,time__
Unique/AndDecomp,20,20,1.0239181e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,20,20,3.177648e-3
name__,runNum__,scale__,time__
Unique/VSolve,21,30,8.239586e-3
name__,runNum__,scale__,time__
Shared/VSolve,21,30,1.2332189e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,21,30,6.4732e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,21,30,6.943132e-3
name__,runNum__,scale__,time__
Unique/VSolve,22,30,1.0360798e-2
name__,runNum__,scale__,time__
Shared/VSolve,22,30,8.300568e-3
name__,runNum__,scale__,time__
Unique/AndDecomp,22,30,6.099909e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,22,30,4.323367e-3
name__,runNum__,scale__,time__
Unique/VSolve,23,30,1.4902048e-2
name__,runNum__,scale__,time__
Shared/VSolve,23,30,1.9837502e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,23,30,7.629831e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,23,30,8.704263e-3
name__,runNum__,scale__,time__
Unique/VSolve,24,30,1.451568e-2
name__,runNum__,scale__,time__
Shared/VSolve,24,30,1.5720813e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,24,30,9.018444e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,24,30,7.538884e-3
name__,runNum__,scale__,time__
Unique/VSolve,25,30,1.2128798e-2
name__,runNum__,scale__,time__
Shared/VSolve,25,30,3.399682e-3
name__,runNum__,scale__,time__
Unique/AndDecomp,25,30,5.287019e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,25,30,2.602068e-3
name__,runNum__,scale__,time__
Unique/VSolve,26,30,7.747646e-3
name__,runNum__,scale__,time__
Shared/VSolve,26,30,2.1465439e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,26,30,5.324859e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,26,30,1.0890524e-2
name__,runNum__,scale__,time__
Unique/VSolve,27,30,2.0608998e-2
name__,runNum__,scale__,time__
Shared/VSolve,27,30,1.8801688e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,27,30,7.898587e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,27,30,7.231132e-3
name__,runNum__,scale__,time__
Unique/VSolve,28,30,2.5724571e-2
name__,runNum__,scale__,time__
Shared/VSolve,28,30,1.8409359e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,28,30,1.2317586e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,28,30,7.516758e-3
name__,runNum__,scale__,time__
Unique/VSolve,29,30,4.848131e-3
name__,runNum__,scale__,time__
Shared/VSolve,29,30,2.7629481e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,29,30,3.568288e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,29,30,9.621579e-3
name__,runNum__,scale__,time__
Unique/VSolve,30,30,1.8108701e-2
name__,runNum__,scale__,time__
Shared/VSolve,30,30,6.132737e-3
name__,runNum__,scale__,time__
Unique/AndDecomp,30,30,9.367734e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,30,30,3.653374e-3
name__,runNum__,scale__,time__
Unique/VSolve,31,40,1.4617215e-2
name__,runNum__,scale__,time__
Shared/VSolve,31,40,6.281889e-3
name__,runNum__,scale__,time__
Unique/AndDecomp,31,40,7.663534e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,31,40,7.032687e-3
name__,runNum__,scale__,time__
Unique/VSolve,32,40,6.1050698e-2
name__,runNum__,scale__,time__
Shared/VSolve,32,40,2.2584377e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,32,40,1.5348617e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,32,40,8.294972e-3
name__,runNum__,scale__,time__
Unique/VSolve,33,40,4.964625e-2
name__,runNum__,scale__,time__
Shared/VSolve,33,40,6.6177512e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,33,40,1.4589233e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,33,40,1.507531e-2
name__,runNum__,scale__,time__
Unique/VSolve,34,40,3.8991286e-2
name__,runNum__,scale__,time__
Shared/VSolve,34,40,9.810413e-3
name__,runNum__,scale__,time__
Unique/AndDecomp,34,40,1.4709787e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,34,40,4.739946e-3
name__,runNum__,scale__,time__
Unique/VSolve,35,40,1.873277e-3
name__,runNum__,scale__,time__
Shared/VSolve,35,40,5.835513e-3
name__,runNum__,scale__,time__
Unique/AndDecomp,35,40,1.877091e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,35,40,5.339354e-3
name__,runNum__,scale__,time__
Unique/VSolve,36,40,9.042226e-2
name__,runNum__,scale__,time__
Shared/VSolve,36,40,5.7349766e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,36,40,1.8420181e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,36,40,1.4468751e-2
name__,runNum__,scale__,time__
Unique/VSolve,37,40,5.5981584e-2
name__,runNum__,scale__,time__
Shared/VSolve,37,40,1.3854661e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,37,40,1.8143982e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,37,40,6.798309e-3
name__,runNum__,scale__,time__
Unique/VSolve,38,40,4.2486125e-2
name__,runNum__,scale__,time__
Shared/VSolve,38,40,4.69051e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,38,40,1.4465053e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,38,40,1.676205e-2
name__,runNum__,scale__,time__
Unique/VSolve,39,40,4.4387519e-2
name__,runNum__,scale__,time__
Shared/VSolve,39,40,4.0715571e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,39,40,1.3652344e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,39,40,1.6405438e-2
name__,runNum__,scale__,time__
Unique/VSolve,40,40,1.3673835e-2
name__,runNum__,scale__,time__
Shared/VSolve,40,40,2.4736236e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,40,40,6.840224e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,40,40,1.1434538e-2
name__,runNum__,scale__,time__
Unique/VSolve,41,50,3.2540273e-2
name__,runNum__,scale__,time__
Shared/VSolve,41,50,1.0078246e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,41,50,1.3063035e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,41,50,4.946058e-3
name__,runNum__,scale__,time__
Unique/VSolve,42,50,8.038291e-3
name__,runNum__,scale__,time__
Shared/VSolve,42,50,4.7358414e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,42,50,6.116146e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,42,50,1.5040493e-2
name__,runNum__,scale__,time__
Unique/VSolve,43,50,4.6496188e-2
name__,runNum__,scale__,time__
Shared/VSolve,43,50,2.2739185e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,43,50,1.7490816e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,43,50,1.0958906e-2
name__,runNum__,scale__,time__
Unique/VSolve,44,50,2.7637022e-2
name__,runNum__,scale__,time__
Shared/VSolve,44,50,1.41206e-3
name__,runNum__,scale__,time__
Unique/AndDecomp,44,50,1.0817741e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,44,50,1.474262e-3
name__,runNum__,scale__,time__
Unique/VSolve,45,50,4.6249279e-2
name__,runNum__,scale__,time__
Shared/VSolve,45,50,4.5218181e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,45,50,1.2083956e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,45,50,1.6273262e-2
name__,runNum__,scale__,time__
Unique/VSolve,46,50,6.439441e-3
name__,runNum__,scale__,time__
Shared/VSolve,46,50,3.6165797e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,46,50,5.049943e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,46,50,9.529694e-3
name__,runNum__,scale__,time__
Unique/VSolve,47,50,3.121073e-2
name__,runNum__,scale__,time__
Shared/VSolve,47,50,8.4810552e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,47,50,1.0605278e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,47,50,1.7206398e-2
name__,runNum__,scale__,time__
Unique/VSolve,48,50,5.0355082e-2
name__,runNum__,scale__,time__
Shared/VSolve,48,50,5.3917422e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,48,50,1.5571181e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,48,50,1.5817222e-2
name__,runNum__,scale__,time__
Unique/VSolve,49,50,7.0436862e-2
name__,runNum__,scale__,time__
Shared/VSolve,49,50,1.641008e-3
name__,runNum__,scale__,time__
Unique/AndDecomp,49,50,1.8450687e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,49,50,1.495188e-3
name__,runNum__,scale__,time__
Unique/VSolve,50,50,3.873184e-2
name__,runNum__,scale__,time__
Shared/VSolve,50,50,4.2587874e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,50,50,1.3344576e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,50,50,1.1624707e-2
name__,runNum__,scale__,time__
Unique/VSolve,51,60,1.7221467e-2
name__,runNum__,scale__,time__
Shared/VSolve,51,60,4.2637777e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,51,60,9.517662e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,51,60,1.492944e-2
name__,runNum__,scale__,time__
Unique/VSolve,52,60,7.747868e-3
name__,runNum__,scale__,time__
Shared/VSolve,52,60,7.8798245e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,52,60,5.136202e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,52,60,1.47822e-2
name__,runNum__,scale__,time__
Unique/VSolve,53,60,1.7088356e-2
name__,runNum__,scale__,time__
Shared/VSolve,53,60,4.4189944e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,53,60,1.0678279e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,53,60,1.0589876e-2
name__,runNum__,scale__,time__
Unique/VSolve,54,60,5.9769996e-2
name__,runNum__,scale__,time__
Shared/VSolve,54,60,1.2025025e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,54,60,1.8465984e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,54,60,5.771861e-3
name__,runNum__,scale__,time__
Unique/VSolve,55,60,4.8530839e-2
name__,runNum__,scale__,time__
Shared/VSolve,55,60,2.0666099e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,55,60,1.7273292e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,55,60,8.887117e-3
name__,runNum__,scale__,time__
Unique/VSolve,56,60,1.4984234e-2
name__,runNum__,scale__,time__
Shared/VSolve,56,60,4.4275671e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,56,60,8.625038e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,56,60,1.1804491e-2
name__,runNum__,scale__,time__
Unique/VSolve,57,60,6.7722793e-2
name__,runNum__,scale__,time__
Shared/VSolve,57,60,5.5762376e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,57,60,1.7541124e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,57,60,1.3664166e-2
name__,runNum__,scale__,time__
Unique/VSolve,58,60,5.6696558e-2
name__,runNum__,scale__,time__
Shared/VSolve,58,60,5.0152173e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,58,60,1.624406e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,58,60,1.6073209e-2
name__,runNum__,scale__,time__
Unique/VSolve,59,60,4.6851493e-2
name__,runNum__,scale__,time__
Shared/VSolve,59,60,2.7983872e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,59,60,1.5963852e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,59,60,9.53493e-3
name__,runNum__,scale__,time__
Unique/VSolve,60,60,3.0113802e-2
name__,runNum__,scale__,time__
Shared/VSolve,60,60,5.6233268e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,60,60,1.1278374e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,60,60,1.7616137e-2
name__,runNum__,scale__,time__
Unique/VSolve,61,70,0.203529457
name__,runNum__,scale__,time__
Shared/VSolve,61,70,0.159433127
name__,runNum__,scale__,time__
Unique/AndDecomp,61,70,3.4992852e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,61,70,2.7943926e-2
name__,runNum__,scale__,time__
Unique/VSolve,62,70,1.728349e-3
name__,runNum__,scale__,time__
Shared/VSolve,62,70,4.2671095e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,62,70,1.54153e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,62,70,1.0973388e-2
name__,runNum__,scale__,time__
Unique/VSolve,63,70,0.239989138
name__,runNum__,scale__,time__
Shared/VSolve,63,70,6.7998022e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,63,70,3.3912098e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,63,70,1.750724e-2
name__,runNum__,scale__,time__
Unique/VSolve,64,70,1.622406e-3
name__,runNum__,scale__,time__
Shared/VSolve,64,70,0.155407154
name__,runNum__,scale__,time__
Unique/AndDecomp,64,70,1.660109e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,64,70,2.7036002e-2
name__,runNum__,scale__,time__
Unique/VSolve,65,70,2.5479883e-2
name__,runNum__,scale__,time__
Shared/VSolve,65,70,0.1324468
name__,runNum__,scale__,time__
Unique/AndDecomp,65,70,1.0736054e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,65,70,2.5628613e-2
name__,runNum__,scale__,time__
Unique/VSolve,66,70,8.0871795e-2
name__,runNum__,scale__,time__
Shared/VSolve,66,70,0.115863879
name__,runNum__,scale__,time__
Unique/AndDecomp,66,70,2.1366109e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,66,70,2.1107713e-2
name__,runNum__,scale__,time__
Unique/VSolve,67,70,0.115828675
name__,runNum__,scale__,time__
Shared/VSolve,67,70,9.9319295e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,67,70,2.6366889e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,67,70,1.7391853e-2
name__,runNum__,scale__,time__
Unique/VSolve,68,70,4.043651e-2
name__,runNum__,scale__,time__
Shared/VSolve,68,70,0.180237725
name__,runNum__,scale__,time__
Unique/AndDecomp,68,70,1.402861e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,68,70,3.1114933e-2
name__,runNum__,scale__,time__
Unique/VSolve,69,70,0.198186284
name__,runNum__,scale__,time__
Shared/VSolve,69,70,1.449306e-3
name__,runNum__,scale__,time__
Unique/AndDecomp,69,70,3.3723493e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,69,70,1.502053e-3
name__,runNum__,scale__,time__
Unique/VSolve,70,70,7.6420909e-2
name__,runNum__,scale__,time__
Shared/VSolve,70,70,0.149984171
name__,runNum__,scale__,time__
Unique/AndDecomp,70,70,1.8833157e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,70,70,2.6105654e-2
name__,runNum__,scale__,time__
Unique/VSolve,71,80,6.200068e-2
name__,runNum__,scale__,time__
Shared/VSolve,71,80,5.0143524e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,71,80,1.8123468e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,71,80,1.3793267e-2
name__,runNum__,scale__,time__
Unique/VSolve,72,80,3.0336604e-2
name__,runNum__,scale__,time__
Shared/VSolve,72,80,7.953655e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,72,80,1.4559327e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,72,80,1.637803e-2
name__,runNum__,scale__,time__
Unique/VSolve,73,80,8.712439e-2
name__,runNum__,scale__,time__
Shared/VSolve,73,80,0.119010118
name__,runNum__,scale__,time__
Unique/AndDecomp,73,80,2.7729211e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,73,80,1.9714852e-2
name__,runNum__,scale__,time__
Unique/VSolve,74,80,1.7394208e-2
name__,runNum__,scale__,time__
Shared/VSolve,74,80,0.103446099
name__,runNum__,scale__,time__
Unique/AndDecomp,74,80,9.099948e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,74,80,2.0682101e-2
name__,runNum__,scale__,time__
Unique/VSolve,75,80,0.134754318
name__,runNum__,scale__,time__
Shared/VSolve,75,80,9.7725844e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,75,80,2.9754775e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,75,80,1.8666984e-2
name__,runNum__,scale__,time__
Unique/VSolve,76,80,7.8178787e-2
name__,runNum__,scale__,time__
Shared/VSolve,76,80,0.190869256
name__,runNum__,scale__,time__
Unique/AndDecomp,76,80,1.6603027e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,76,80,2.3986105e-2
name__,runNum__,scale__,time__
Unique/VSolve,77,80,1.587426e-3
name__,runNum__,scale__,time__
Shared/VSolve,77,80,0.129131573
name__,runNum__,scale__,time__
Unique/AndDecomp,77,80,1.612071e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,77,80,2.5255328e-2
name__,runNum__,scale__,time__
Unique/VSolve,78,80,0.155694782
name__,runNum__,scale__,time__
Shared/VSolve,78,80,0.207496735
name__,runNum__,scale__,time__
Unique/AndDecomp,78,80,2.6697559e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,78,80,2.4728086e-2
name__,runNum__,scale__,time__
Unique/VSolve,79,80,6.1400542e-2
name__,runNum__,scale__,time__
Shared/VSolve,79,80,0.105094867
name__,runNum__,scale__,time__
Unique/AndDecomp,79,80,2.0352532e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,79,80,2.1839472e-2
name__,runNum__,scale__,time__
Unique/VSolve,80,80,0.127587722
name__,runNum__,scale__,time__
Shared/VSolve,80,80,0.109566204
name__,runNum__,scale__,time__
Unique/AndDecomp,80,80,2.5229471e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,80,80,1.9448326e-2
name__,runNum__,scale__,time__
Unique/VSolve,81,90,4.6425847e-2
name__,runNum__,scale__,time__
Shared/VSolve,81,90,0.192444185
name__,runNum__,scale__,time__
Unique/AndDecomp,81,90,1.3598437e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,81,90,2.8394359e-2
name__,runNum__,scale__,time__
Unique/VSolve,82,90,1.2827024e-2
name__,runNum__,scale__,time__
Shared/VSolve,82,90,0.149154977
name__,runNum__,scale__,time__
Unique/AndDecomp,82,90,6.226393e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,82,90,2.3954191e-2
name__,runNum__,scale__,time__
Unique/VSolve,83,90,7.008477e-2
name__,runNum__,scale__,time__
Shared/VSolve,83,90,9.6519941e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,83,90,2.0243473e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,83,90,1.9497643e-2
name__,runNum__,scale__,time__
Unique/VSolve,84,90,0.131448563
name__,runNum__,scale__,time__
Shared/VSolve,84,90,7.1991748e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,84,90,2.8889292e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,84,90,1.5847736e-2
name__,runNum__,scale__,time__
Unique/VSolve,85,90,2.1561086e-2
name__,runNum__,scale__,time__
Shared/VSolve,85,90,0.156846099
name__,runNum__,scale__,time__
Unique/AndDecomp,85,90,9.929144e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,85,90,2.5383944e-2
name__,runNum__,scale__,time__
Unique/VSolve,86,90,8.8764443e-2
name__,runNum__,scale__,time__
Shared/VSolve,86,90,6.8170283e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,86,90,2.1727433e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,86,90,1.3977705e-2
name__,runNum__,scale__,time__
Unique/VSolve,87,90,1.8986691e-2
name__,runNum__,scale__,time__
Shared/VSolve,87,90,2.4166736e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,87,90,1.0274935e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,87,90,1.1129407e-2
name__,runNum__,scale__,time__
Unique/VSolve,88,90,2.4373698e-2
name__,runNum__,scale__,time__
Shared/VSolve,88,90,1.7390794e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,88,90,1.124032e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,88,90,6.445781e-3
name__,runNum__,scale__,time__
Unique/VSolve,89,90,8.8283267e-2
name__,runNum__,scale__,time__
Shared/VSolve,89,90,8.0083703e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,89,90,2.0832235e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,89,90,1.7038185e-2
name__,runNum__,scale__,time__
Unique/VSolve,90,90,8.8793049e-2
name__,runNum__,scale__,time__
Shared/VSolve,90,90,5.6599556e-2
name__,runNum__,scale__,time__
Unique/AndDecomp,90,90,2.171715e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,90,90,1.4777655e-2
name__,runNum__,scale__,time__
Unique/VSolve,91,100,0.216230025
name__,runNum__,scale__,time__
Shared/VSolve,91,100,0.10951189
name__,runNum__,scale__,time__
Unique/AndDecomp,91,100,3.6085456e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,91,100,2.263305e-2
name__,runNum__,scale__,time__
Unique/VSolve,92,100,1.50544e-3
name__,runNum__,scale__,time__
Shared/VSolve,92,100,0.136764408
name__,runNum__,scale__,time__
Unique/AndDecomp,92,100,1.6493e-3
name__,runNum__,scale__,time__
Shared/AndDecomp,92,100,2.5510751e-2
name__,runNum__,scale__,time__
Unique/VSolve,93,100,0.236617998
name__,runNum__,scale__,time__
Shared/VSolve,93,100,5.321458e-3
name__,runNum__,scale__,time__
Unique/AndDecomp,93,100,3.9786451e-2
name__,runNum__,scale__,time__
Shared/AndDecomp,93,100,3.934078e-3
name__,runNum__,scale__,time__
Unique/VSolve,94,100,0.100712894
name__,runNum__,scale__,time__
Shared/VSolve,94,100,4.5489156e-2
name__,runNum__,scale__,time__
