name,iters,time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds,DataSet,Algorithm,Config,ChcCount,PlainCount,CompressionRatio,VCoreSize,VCorePlain,VCoreVar,Variants
Z3/p-->v/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,818.042498413,1958548402502,413.570677086,278.179283,135.391449,4585352,6667009,0,13544629,209,,,,,,,,Z3,p-->v,V2,0,687613,0,1,1,0,1
Z3/p-->v/V2/Chc/0/numPlain/687613/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,919.61569998,2201734780140,464.584053029,313.780886,150.803222,4585352,6190680,0,15062138,281,,,,,,,,Z3,p-->v,V2,0,687613,0,1,1,0,1
Z3/p-->v/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,10.673561552,25554575418,6.007085152,4.1316,1.875547,4585352,24462,0,222292,1,,,,,,,,Z3,p-->v,V3,0,77192,0,1,1,0,1
Z3/p-->v/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,21.500236453,51475680360,12.341413456,8.604966,3.73649,4585352,82398,0,443395,2,,,,,,,,Z3,p-->v,V3,0,77192,0,1,1,0,1
Z3/p-->v/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,32.173790885,77030212484,18.882900658,13.235804,5.64714,4585352,87971,0,668062,3,,,,,,,,Z3,p-->v,V3,0,77192,0,1,1,0,1
Z3/p-->v/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,44.915192291,107535550252,26.267491499,18.206499,8.061037,4585352,63070,0,888406,16,,,,,,,,Z3,p-->v,V3,0,77192,0,1,1,0,1
Z3/p-->v/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,54.105395061,129538612418,31.369033243,22.222859,9.146232,4585352,173924,0,1110209,17,,,,,,,,Z3,p-->v,V3,0,77192,0,1,1,0,1
Z3/p-->v/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,66.415398265,159011127342,38.986611831,27.148719,11.837937,4585352,233383,0,1334973,10,,,,,,,,Z3,p-->v,V3,0,77192,0,1,1,0,1
Z3/p-->v/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,7,75.782331434,181437355242,44.035594398,30.768427,13.267212,4585352,176613,0,1554015,133,,,,,,,,Z3,p-->v,V3,0,77192,0,1,1,0,1
Z3/p-->v/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,8,87.934289341,210531456142,51.583335929,35.829292,15.754104,4585352,919988,0,1777083,371,,,,,,,,Z3,p-->v,V3,0,77192,0,1,1,0,1
Z3/p-->v/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,9,98.34587171,235458752560,57.740990065,40.037181,17.703853,4585352,847262,0,2001800,209,,,,,,,,Z3,p-->v,V3,0,77192,0,1,1,0,1
Z3/p-->v/V3/Chc/0/numPlain/77192/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,10,111.190694325,266211698454,66.92254293,45.283889,21.638699,4585352,2455667,0,2220288,584,,,,,,,,Z3,p-->v,V3,0,77192,0,1,1,0,1
Z3/p-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,1,11.789678311,28226778522,6.021385225,3.948764,2.072666,4585352,122210,0,201115,8,,,,,,,,Z3,p-->v,V4,0,70791,0,1,1,0,1
Z3/p-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,2,21.485661363,51440788746,11.659846663,7.932297,3.727616,4585352,238789,0,402033,4,,,,,,,,Z3,p-->v,V4,0,70791,0,1,1,0,1
Z3/p-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,3,32.030014568,76685957106,17.499131071,12.314128,5.185135,4585352,115434,0,606261,7,,,,,,,,Z3,p-->v,V4,0,70791,0,1,1,0,1
Z3/p-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,4,42.376019526,101456236856,23.065702654,15.995556,7.070187,4585352,273320,0,804931,8,,,,,,,,Z3,p-->v,V4,0,70791,0,1,1,0,1
Z3/p-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,5,54.297705623,129999020272,29.6046539,20.62098,8.983717,4585352,193878,0,1006191,7,,,,,,,,Z3,p-->v,V4,0,70791,0,1,1,0,1
Z3/p-->v/V4/Chc/0/numPlain/70791/Compression/0.0/VCore_Total/1/VCorePlain/1/VCoreVar/0/Variants/1,6,70.009466945,167615991814,37.903092148,25.877506,12.025632,4585352,359008,0,1208812,18,,,,,,,,Z3,p-->v,V4,0,70791,0,1,1,0,1
