Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/6/1/And Decomposition,5.251278166321555e-3,5.2317485157856326e-3,5.277138980096283e-3,1.2369576295359914e-4,1.1715495316915653e-4,1.3071304444498385e-4
Unique/6/1/Variational Solve,4.177441643771124e-3,4.166599027791363e-3,4.1879337830270195e-3,5.8429694463400705e-5,5.3961718620818485e-5,7.362759750966736e-5
Shared/6/1/Brute Force,5.212325397294925e-3,5.196387811200606e-3,5.217203171305569e-3,7.488076097761987e-5,5.716707867030516e-5,8.153010871688588e-5
Shared/6/1/And Decomposition,5.214560244880399e-3,5.214560244880399e-3,5.214560244880399e-3,8.689428912390875e-5,7.621979825856802e-5,1.0056263248030972e-4
Shared/6/1/Variational Solve,4.189922340961502e-3,4.183958194687044e-3,4.193500758640472e-3,7.962813291250817e-5,6.268779276034319e-5,9.215146336782217e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/7/1/Brute Force,9.058147828689373e-3,9.00597957852583e-3,9.07459345235793e-3,1.3408172731313927e-4,1.3408172731313927e-4,1.3408172731313927e-4
Unique/7/1/And Decomposition,5.640471432552259e-3,5.610349875496256e-3,5.666819133948184e-3,1.4612279786662598e-4,1.4068309257641925e-4,1.6879639993009447e-4
Unique/7/1/Variational Solve,4.7888174446901076e-3,4.778141479868063e-3,4.809820697317704e-3,7.644202894173346e-5,7.203579956991105e-5,8.097436114293657e-5
Shared/7/1/Brute Force,4.577434251615668e-3,4.5738951604227685e-3,4.59763727520825e-3,5.135230838214685e-5,4.783105531229605e-5,6.24530845164719e-5
Shared/7/1/And Decomposition,4.5805270049070704e-3,4.574779064098205e-3,4.6212232716063015e-3,7.027490696140021e-5,6.67441829910093e-5,9.705880913388409e-5
Shared/7/1/Variational Solve,4.180695355641983e-3,4.167857673787483e-3,4.189835949442324e-3,6.778606993195742e-5,6.778606993195742e-5,6.778606993195742e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/8/1/Brute Force,4.718564643246041e-3,4.718564643246041e-3,4.718564643246041e-3,8.297891694892056e-5,7.847087578989916e-5,9.021379955497697e-5
Unique/8/1/And Decomposition,4.737179195577869e-3,4.712781294130621e-3,4.74217017302264e-3,9.075809167193492e-5,7.026199068585137e-5,1.2089891203565893e-4
Unique/8/1/Variational Solve,4.243090401997121e-3,4.2241182268813494e-3,4.253625533373956e-3,5.977122986452387e-5,5.668364367920798e-5,7.100275136037666e-5
Shared/8/1/Brute Force,9.1698728348506e-3,9.158909213061603e-3,9.196832526856118e-3,3.6328802630596855e-4,1.6506221713603075e-4,4.7675150098649483e-4
Shared/8/1/And Decomposition,5.581139019955934e-3,5.579177208454502e-3,5.594889793358597e-3,7.809421738158055e-5,7.34092393893016e-5,8.330642888146346e-5
Shared/8/1/Variational Solve,4.7801100894878995e-3,4.772509482291013e-3,4.79952089284646e-3,7.416327039470145e-5,7.208161245476552e-5,8.575305717362544e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/9/1/Brute Force,5.212418154268001e-3,5.205867715565317e-3,5.219945849163456e-3,9.197420674838333e-5,7.119844968367462e-5,1.2696884180396847e-4
Unique/9/1/And Decomposition,5.251894890331356e-3,5.236870762222998e-3,5.28126791168825e-3,1.2225616857333628e-4,1.0804476596559325e-4,1.4373108892240082e-4
Unique/9/1/Variational Solve,4.1720800811263364e-3,4.1720800811263364e-3,4.1720800811263364e-3,6.981142065135918e-5,6.531913181361866e-5,9.188268845270367e-5
Shared/9/1/Brute Force,4.725071239640814e-3,4.7063296212260545e-3,4.728774304530059e-3,7.002303258954561e-5,4.380861248345422e-5,7.044456815678713e-5
Shared/9/1/And Decomposition,4.74159652640279e-3,4.729732087753064e-3,4.747678742858619e-3,7.473674623648298e-5,6.828616049966785e-5,7.79008564722729e-5
Shared/9/1/Variational Solve,4.237369543354434e-3,4.2331813093089464e-3,4.249165356434368e-3,8.252018315161898e-5,6.36300029814345e-5,1.0308217888417187e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/10/1/Brute Force,5.511087365072701e-3,5.501809273008206e-3,5.522890129715084e-3,9.275834967439456e-5,8.72674184201064e-5,1.119559974976502e-4
Unique/10/1/And Decomposition,5.5303239602610115e-3,5.514794511937201e-3,5.57258493317252e-3,1.2032877276743162e-4,9.369112445343052e-5,1.4678683348712558e-4
Unique/10/1/Variational Solve,4.50839676414518e-3,4.499252208324219e-3,4.524392589111149e-3,8.568171021380634e-5,6.281971908014858e-5,1.1031872839281875e-4
Shared/10/1/Brute Force,4.748253396544356e-3,4.725371578005389e-3,4.757901303660064e-3,8.979883391248472e-5,8.519917830538621e-5,1.074173830492066e-4
Shared/10/1/And Decomposition,4.742182512745542e-3,4.738361990115799e-3,4.750245289890695e-3,6.205260928681345e-5,5.256510306687417e-5,6.600444521286892e-5
Shared/10/1/Variational Solve,4.242265836051766e-3,4.234132212798628e-3,4.25452409163783e-3,5.330625160188996e-5,5.330625160188996e-5,5.330625160188996e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/11/2/Brute Force,9.219414565196078e-3,9.213693577547102e-3,9.235263092670493e-3,1.3274873766932457e-4,1.217090079440943e-4,1.5747692910541284e-4
Unique/11/2/And Decomposition,5.685812538400894e-3,5.663090549081386e-3,5.712684282873941e-3,1.654458292630652e-4,1.555723794117005e-4,1.949596609178644e-4
Unique/11/2/Variational Solve,4.914860895978382e-3,4.90605273390816e-3,4.9324284473605895e-3,7.825269984139476e-5,6.392282205155592e-5,8.52218043708188e-5
Shared/11/2/Brute Force,1.0614347911105874e-2,1.0584047276763134e-2,1.0653140253122742e-2,1.527184011251701e-4,1.5061564127055464e-4,1.6526910181950935e-4
Shared/11/2/And Decomposition,5.919970799137948e-3,5.914411521597755e-3,5.922684838434681e-3,9.619995276770522e-5,8.853849509701028e-5,1.012144006756335e-4
Shared/11/2/Variational Solve,5.015662027690046e-3,4.980030400197374e-3,5.042431016529189e-3,1.2535979503048948e-4,1.097905882281553e-4,1.7379207401621984e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/12/2/Brute Force,4.97224373906786e-3,4.96223208431108e-3,4.981346026560048e-3,7.184107875593437e-5,6.284857625891722e-5,7.941414226923263e-5
Unique/12/2/And Decomposition,4.991474292536761e-3,4.966243749229992e-3,5.003924152272843e-3,1.0256254212964268e-4,9.056266925978261e-5,1.2430451667373108e-4
Unique/12/2/Variational Solve,4.570840711464014e-3,4.565714299952133e-3,4.580736585633781e-3,6.788102098499289e-5,3.897217602573904e-5,8.650776179521037e-5
Shared/12/2/Brute Force,5.386661181971273e-3,5.385559158378405e-3,5.407105486521504e-3,9.425099867141058e-5,9.001095518583688e-5,1.0783758338082531e-4
Shared/12/2/And Decomposition,5.392084126334488e-3,5.381470772099129e-3,5.410004539043125e-3,9.28433168661288e-5,9.28433168661288e-5,9.28433168661288e-5
Shared/12/2/Variational Solve,4.347279188999003e-3,4.326191180890021e-3,4.360803990105095e-3,6.744368919048095e-5,6.206170192689779e-5,7.686203561348319e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/13/2/Brute Force,5.3661978955045295e-3,5.35732469235764e-3,5.378510328211034e-3,1.2018645454702051e-4,1.0549480962151328e-4,1.3258524447802634e-4
Unique/13/2/And Decomposition,5.319552698793188e-3,5.301341354210957e-3,5.3459330864240465e-3,1.2013352999950564e-4,1.1227303258918825e-4,1.3198796564832047e-4
Unique/13/2/Variational Solve,4.429995279674848e-3,4.429292921431249e-3,4.447200989333079e-3,7.046375760132166e-5,5.616224818559387e-5,9.490694514329039e-5
Shared/13/2/Brute Force,5.819583826666922e-3,5.819029937356021e-3,5.844461559105113e-3,9.820281970348112e-5,9.041162389832836e-5,1.0831046859952026e-4
Shared/13/2/And Decomposition,5.825938268755139e-3,5.817207725713966e-3,5.833698772260084e-3,1.4173061516119213e-4,1.4173061516119213e-4,1.4173061516119213e-4
Shared/13/2/Variational Solve,4.78404246878162e-3,4.77975497479567e-3,4.788544296889653e-3,8.67706438822609e-5,7.942466409098377e-5,9.366590818590662e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/14/2/Brute Force,1.0940102979952017e-2,1.0908683214131963e-2,1.1000188402253093e-2,1.966993914225617e-4,1.7379257296423937e-4,2.421249235862516e-4
Unique/14/2/And Decomposition,6.04723466070058e-3,6.008202060698122e-3,6.0914681433276606e-3,1.2846932708848082e-4,1.1247282186165007e-4,1.479639380842259e-4
Unique/14/2/Variational Solve,5.277349531549769e-3,5.265280987660754e-3,5.309022949192478e-3,1.0660311485876914e-4,9.65086131815406e-5,1.2820641372838566e-4
Shared/14/2/Brute Force,9.209920160546626e-3,9.195363305953238e-3,9.250161581147618e-3,1.4176093388078404e-4,1.106786897998908e-4,1.5805201178444638e-4
Shared/14/2/And Decomposition,5.6515488149036725e-3,5.646983916734268e-3,5.673906185103063e-3,7.544857208455345e-5,7.544857208455345e-5,7.544857208455345e-5
Shared/14/2/Variational Solve,4.922772888911758e-3,4.893010258554356e-3,4.9364408789911675e-3,1.099493417286085e-4,8.628920368622049e-5,1.1446204425391052e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/15/2/Brute Force,6.230409170999338e-3,6.217768509928805e-3,6.2607898424343325e-3,1.1602250445865491e-4,9.216047146766295e-5,1.236267845618412e-4
Unique/15/2/And Decomposition,6.259392628055199e-3,6.250915569450084e-3,6.287174795572787e-3,1.2800309471336125e-4,1.1025676679764713e-4,1.485682789269554e-4
Unique/15/2/Variational Solve,5.0068420332692164e-3,4.99169712174069e-3,5.012118022402364e-3,9.456457449303094e-5,9.456457449303094e-5,9.456457449303094e-5
Shared/15/2/Brute Force,1.1237872382244014e-2,1.1178123594066709e-2,1.128597052398722e-2,2.4480266805466055e-4,2.221794749997297e-4,2.870200671517368e-4
Shared/15/2/And Decomposition,6.195966438467092e-3,6.1764802696679015e-3,6.219857173786838e-3,9.147193889049003e-5,8.493448700109383e-5,1.065211537404699e-4
Shared/15/2/Variational Solve,5.487738225195583e-3,5.453967903510222e-3,5.5162829211214135e-3,9.234490249674241e-5,7.643762915191371e-5,1.0699364170887305e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/16/3/Brute Force,4.918421429730799e-3,4.9120156001683365e-3,4.926712528938018e-3,5.8496447012032747e-5,5.6976360738816454e-5,6.925557747880631e-5
Unique/16/3/And Decomposition,4.947176515645647e-3,4.925110898033345e-3,5.006472087169005e-3,1.6112734835498963e-4,1.0422928907321425e-4,2.3536827519336632e-4
Unique/16/3/Variational Solve,4.4266133277278165e-3,4.418272569541837e-3,4.438158691886977e-3,6.08838345025834e-5,5.4289087731850954e-5,6.807469392631605e-5
Shared/16/3/Brute Force,2.210407409779793e-2,2.205850789393023e-2,2.2151867356104048e-2,2.5301082292490803e-4,2.518667209044388e-4,2.987687761485401e-4
Shared/16/3/And Decomposition,6.8238264982054585e-3,6.8092312345960394e-3,6.846243033849267e-3,1.7282530093583616e-4,1.3819249711930458e-4,2.224832673640153e-4
Shared/16/3/Variational Solve,6.308232599283917e-3,6.290938835758948e-3,6.338038510016405e-3,1.2051930013972395e-4,1.0411787196603522e-4,1.265519245598075e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/17/3/Brute Force,6.238251023624951e-3,6.229699317082141e-3,6.257857812586839e-3,1.0669276539635497e-4,8.483592563463502e-5,1.2589905150841262e-4
Unique/17/3/And Decomposition,6.268626845056024e-3,6.222271436571251e-3,6.3409132912130494e-3,1.2781024636953042e-4,9.267672194572504e-5,1.782088661847051e-4
Unique/17/3/Variational Solve,4.7725047878525734e-3,4.757280371038261e-3,4.815851733914417e-3,9.654788316370865e-5,8.71758337296941e-5,1.0305317358621824e-4
Shared/17/3/Brute Force,1.0777318897302815e-2,1.075569792511795e-2,1.0797324496742797e-2,1.5648154665359406e-4,1.3136662014543438e-4,1.8143860603814837e-4
Shared/17/3/And Decomposition,6.403860942895226e-3,6.381948439580197e-3,6.440063608920248e-3,1.8300970874169555e-4,1.6523552545193865e-4,2.29353119601075e-4
Shared/17/3/Variational Solve,5.902631598207069e-3,5.8728010228717925e-3,5.940641057024263e-3,1.0213552464693553e-4,9.209875892037178e-5,1.0960625015708205e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/18/3/Brute Force,5.547345061468535e-3,5.526654822632466e-3,5.5971329870404055e-3,9.74103566432605e-5,8.341440599764949e-5,1.0940908572049186e-4
Unique/18/3/And Decomposition,5.554299464802852e-3,5.540266849441955e-3,5.568195221380389e-3,1.1042499045582757e-4,1.0807512434262106e-4,1.2035106191258255e-4
Unique/18/3/Variational Solve,4.3756002895828355e-3,4.365964686501481e-3,4.396126429512918e-3,6.82040965135779e-5,6.452457959604392e-5,7.130333757383221e-5
Shared/18/3/Brute Force,1.102347138739207e-2,1.1001771116199785e-2,1.1051458950319478e-2,1.306298042487342e-4,9.477486148858443e-5,1.527941362460551e-4
Shared/18/3/And Decomposition,6.098025605812063e-3,6.080555093675533e-3,6.113750048959326e-3,8.247071698281169e-5,8.126028921796917e-5,9.444815704178351e-5
Shared/18/3/Variational Solve,5.242024912344299e-3,5.23046307364081e-3,5.262169444848132e-3,8.71554077181003e-5,8.438058286800321e-5,8.872787562952353e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/19/3/Brute Force,5.7557156881324146e-3,5.7557156881324146e-3,5.7557156881324146e-3,1.7339389198698483e-4,1.6696126673104069e-4,2.1138615079140658e-4
Unique/19/3/And Decomposition,5.758945352037186e-3,5.73637989979399e-3,5.770911502738135e-3,1.234458693898751e-4,1.234458693898751e-4,1.234458693898751e-4
Unique/19/3/Variational Solve,4.308839763755249e-3,4.300102772153187e-3,4.312391064534345e-3,6.58311805541995e-5,6.467154526344673e-5,6.929532785152873e-5
Shared/19/3/Brute Force,5.508361059187808e-3,5.484309442318509e-3,5.527296648545236e-3,1.1106581898386419e-4,7.594161751822245e-5,1.5364455714875027e-4
Shared/19/3/And Decomposition,5.524391106713076e-3,5.514929724490835e-3,5.535633640901171e-3,6.687378063326938e-5,5.060343789190157e-5,7.329833433016253e-5
Shared/19/3/Variational Solve,4.489946813155953e-3,4.474982569047039e-3,4.5238963034469415e-3,8.568144413317424e-5,7.368248753649818e-5,9.247076828982178e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/20/3/Brute Force,1.0170631207279993e-2,1.0128319836161607e-2,1.0230443386409096e-2,1.4654462657525096e-4,1.3587815038085634e-4,1.5169586680192508e-4
Unique/20/3/And Decomposition,6.212214276784297e-3,6.190081779966023e-3,6.2360525465948e-3,1.3041097421004095e-4,1.2029002303459989e-4,1.5022079460603587e-4
Unique/20/3/Variational Solve,5.769544947830374e-3,5.761372614096946e-3,5.794220349306504e-3,1.1028932229622035e-4,8.346921247833683e-5,1.3165528277481062e-4
Shared/20/3/Brute Force,5.712602540214318e-3,5.703837642671941e-3,5.722318354207825e-3,9.806645109604926e-5,6.164627964445759e-5,1.0017789332510057e-4
Shared/20/3/And Decomposition,5.693757964230298e-3,5.693757964230298e-3,5.693757964230298e-3,9.856117906591038e-5,7.396093746412536e-5,1.0557788703037462e-4
Shared/20/3/Variational Solve,4.512328880712998e-3,4.507987544668936e-3,4.524945696682437e-3,7.243175441688573e-5,5.6402468597635914e-5,8.367668289647195e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/21/4/Brute Force,4.5236632890606815e-3,4.519298892879903e-3,4.530756292733203e-3,8.058927944213862e-5,7.19877817254736e-5,1.1099680446640908e-4
Unique/21/4/And Decomposition,4.5458874496523026e-3,4.542456614331944e-3,4.560235834599537e-3,9.271085781935415e-5,8.860630763064761e-5,1.027449293530085e-4
Unique/21/4/Variational Solve,4.064917124592466e-3,4.057068696592345e-3,4.088327936119126e-3,6.460421759757853e-5,6.0591945425602195e-5,8.331207896001628e-5
Shared/21/4/Brute Force,4.842473356198429e-3,4.830659694026119e-3,4.848454083857018e-3,6.743392847047885e-5,6.743392847047885e-5,6.743392847047885e-5
Shared/21/4/And Decomposition,4.858215151800468e-3,4.8456750859980175e-3,4.880899085031715e-3,1.0856245351127834e-4,1.0018653556681722e-4,1.243108699362579e-4
Shared/21/4/Variational Solve,4.6220000474200265e-3,4.613775391663555e-3,4.6317314918741e-3,6.43841797898666e-5,4.466580849165022e-5,7.981226997613041e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/22/4/Brute Force,6.9049898677740395e-3,6.883219500848043e-3,6.922208950729417e-3,1.0693441918446161e-4,9.812352373037138e-5,1.1971610038230919e-4
Unique/22/4/And Decomposition,6.899233152049789e-3,6.842094649124114e-3,6.97620769288873e-3,1.7634198519602168e-4,1.481067955874211e-4,2.0048307720486227e-4
Unique/22/4/Variational Solve,5.857663079335225e-3,5.822070477922475e-3,5.8725081287707495e-3,1.0660297865621652e-4,6.51576479452911e-5,1.142049553954287e-4
Shared/22/4/Brute Force,5.051992270298762e-3,5.0233399601404246e-3,5.07004920915638e-3,1.0026442392451302e-4,8.191479606368044e-5,1.1652912936601526e-4
Shared/22/4/And Decomposition,5.051922932475218e-3,5.0338322049772255e-3,5.10742220486162e-3,8.395414978265709e-5,5.681029362628499e-5,9.187692742055389e-5
Shared/22/4/Variational Solve,4.306666124875805e-3,4.306666124875805e-3,4.306666124875805e-3,5.33550859575885e-5,4.48755890179443e-5,6.025375641655584e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/23/4/Brute Force,2.091876001436027e-2,2.088752880278141e-2,2.0931209979522497e-2,3.435427012697789e-4,1.0246765423688208e-4,5.174848196564086e-4
Unique/23/4/And Decomposition,7.081383980957537e-3,7.040408893850834e-3,7.117257369110418e-3,1.7991703392634262e-4,1.574014799832835e-4,2.3099554699884095e-4
Unique/23/4/Variational Solve,6.85982827125106e-3,6.812682734025539e-3,6.889268415809201e-3,1.160263186059386e-4,9.670830703276221e-5,1.3608548234310806e-4
Shared/23/4/Brute Force,1.2653023919418074e-2,1.2552696575415006e-2,1.273023851606074e-2,2.3294485787105643e-4,1.126492127047457e-4,3.0622354453398686e-4
Shared/23/4/And Decomposition,6.879028117037448e-3,6.830812612313713e-3,6.913138152836135e-3,1.6144714362732458e-4,1.1095249398916365e-4,1.9158136911606865e-4
Shared/23/4/Variational Solve,5.893629764286895e-3,5.874551814531724e-3,5.901837997708182e-3,8.67568827231515e-5,6.987616147142055e-5,1.0056902524467134e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/24/4/Brute Force,7.198981273507765e-3,7.19854659166535e-3,7.208956263795955e-3,1.0198002973451308e-4,8.77434685306286e-5,1.2724042984874761e-4
Unique/24/4/And Decomposition,7.224822017450175e-3,7.185242909546624e-3,7.247482235928369e-3,1.5114260035520047e-4,1.0810794586595561e-4,1.799889197567536e-4
Unique/24/4/Variational Solve,5.697116591113832e-3,5.683783273257858e-3,5.720095623921913e-3,1.2607621133710524e-4,1.2607621133710524e-4,1.2607621133710524e-4
Shared/24/4/Brute Force,5.560483703512694e-3,5.4978138341560834e-3,5.5973398182235625e-3,1.889529797288206e-4,6.549299268697022e-5,2.3695157285986854e-4
Shared/24/4/And Decomposition,5.5467139627625095e-3,5.5378300316976485e-3,5.557849777181423e-3,7.79853853548612e-5,7.029792341943455e-5,8.364722833166829e-5
Shared/24/4/Variational Solve,4.5582038548864275e-3,4.539598831241522e-3,4.584773210394764e-3,7.786412527934167e-5,5.326600319992132e-5,8.557892715915964e-5
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/25/4/Brute Force,1.9321579132551565e-2,1.926065626810982e-2,1.9410323447234017e-2,3.3372666026858575e-4,3.0778864030790796e-4,3.745397683565343e-4
Unique/25/4/And Decomposition,6.664277473190896e-3,6.658295802465979e-3,6.685383016466843e-3,1.8462412139155546e-4,1.627824008484465e-4,2.2668765271573283e-4
Unique/25/4/Variational Solve,6.737831516727556e-3,6.719187298379946e-3,6.748631688115319e-3,1.1334537025469166e-4,8.81032257290377e-5,1.1624854522097056e-4
Shared/25/4/Brute Force,1.1626995188201502e-2,1.1604708444239994e-2,1.1649859284470763e-2,1.5260755757466095e-4,1.2675671849878527e-4,1.7268858317293773e-4
Shared/25/4/And Decomposition,6.367014100108533e-3,6.3601899372207685e-3,6.389933250614502e-3,9.745069070248462e-5,6.766084495772166e-5,1.1066123737029691e-4
Shared/25/4/Variational Solve,5.832229313162096e-3,5.810371495078974e-3,5.857462144668186e-3,1.528774254095217e-4,1.0216227478312703e-4,1.6916849960716378e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/26/5/Brute Force,6.0110169776822755e-3,6.000407379989047e-3,6.025222834032263e-3,1.0301604857184483e-4,8.80254147209633e-5,1.0789372174008166e-4
Unique/26/5/And Decomposition,6.035940056422329e-3,6.013770487272089e-3,6.044996931269709e-3,1.1140599913510144e-4,6.140870883263406e-5,1.2070531337899898e-4
Unique/26/5/Variational Solve,4.557256582079262e-3,4.5361969640969665e-3,4.568901096818279e-3,8.35842103433596e-5,7.767522812931133e-5,9.602304673494472e-5
Shared/26/5/Brute Force,7.060474262953176e-3,7.0446023738387036e-3,7.071878882290682e-3,1.3651020319690993e-4,1.3651020319690993e-4,1.3651020319690993e-4
Shared/26/5/And Decomposition,7.039548436846498e-3,7.024544853197647e-3,7.057526900348352e-3,1.3528396804607387e-4,1.144241773774054e-4,1.4255677834519592e-4
Shared/26/5/Variational Solve,5.432273818647897e-3,5.429643812126897e-3,5.460745881101187e-3,1.2554607296342052e-4,1.2554607296342052e-4,1.2554607296342052e-4
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
Unique/27/5/Brute Force,1.0044689103632824e-2,1.0008370699899119e-2,1.0076022958005757e-2,1.461803539997092e-4,1.461803539997092e-4,1.461803539997092e-4
