Name,iters,Time,cycles,cpuTime,utime,stime,maxrss,minflt,majflt,nvcsw,nivcsw,allocated,numGcs,bytesCopied,mutatorWallSeconds,mutatorCpuSeconds,gcWallSeconds,gcCpuSeconds
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,22,6.136451052,24499455560,6.206626716,4.458848,1.74779,211304,667,0,489678,36,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,23,6.336206195,25296969240,6.548883232,4.720436,1.828462,211304,61,0,513646,26,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,25,6.912361347,27597237160,7.203780752,5.205911,1.997883,211304,68,0,558453,17,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,26,7.029736748,28065846960,7.326818779,5.287964,2.038866,211304,598,0,582229,28,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,27,7.036033401,28090987280,7.407718242,5.329876,2.077854,211304,62,0,601681,17,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,28,7.301011949,29148904440,7.744822768,5.6312,2.113636,211304,554,0,625545,22,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,30,8.115543077,32400872960,8.530908621,6.196692,2.334239,211304,72,0,669949,15,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,31,8.704148063,34750845720,8.888826328,6.474206,2.414633,211304,0,0,690724,63,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,33,9.373080811,37421526440,9.487678274,6.9229,2.564792,211304,313,0,733586,56,,,,,,,
Yices/v-->v/V1/Chc/558/numPlain/3898/Compression/0.6895279158140895/VCore_Total/1684/VCorePlain/1126/VCoreVar/558/Variants/2,35,9.613265555,38380445840,9.907726143,7.094674,2.813064,211304,288,0,781878,29,,,,,,,
